Barcode_present	spacer_id	
barcode46	barcode46_contig_1_Unknown_1_67|296331-296363
barcode47	barcode46_contig_1_Unknown_1_67|296331-296363
barcode36	barcode36_contig_1_Unknown_1_87|290429-290460
barcode02	barcode36_contig_1_Unknown_1_31|287064-287095
barcode14	barcode36_contig_1_Unknown_1_31|287064-287095
barcode31	barcode36_contig_1_Unknown_1_31|287064-287095
barcode36	barcode36_contig_1_Unknown_1_31|287064-287095
barcode37	barcode36_contig_1_Unknown_1_31|287064-287095
barcode44	barcode36_contig_1_Unknown_1_31|287064-287095
barcode49	barcode36_contig_1_Unknown_1_31|287064-287095
barcode53	barcode36_contig_1_Unknown_1_31|287064-287095
barcode57	barcode36_contig_1_Unknown_1_31|287064-287095
barcode62	barcode36_contig_1_Unknown_1_31|287064-287095
barcode63	barcode36_contig_1_Unknown_1_31|287064-287095
barcode64	barcode36_contig_1_Unknown_1_31|287064-287095
barcode70	barcode36_contig_1_Unknown_1_31|287064-287095
barcode81	barcode36_contig_1_Unknown_1_31|287064-287095
barcode93	barcode36_contig_1_Unknown_1_31|287064-287095
barcode96	barcode36_contig_1_Unknown_1_31|287064-287095
barcode36	barcode36_contig_1_Unknown_1_85|290309-290340
barcode43	barcode43_contig_1_Unknown_1_68|300727-300758
barcode54	barcode43_contig_1_Unknown_1_68|300727-300758
barcode91	barcode43_contig_1_Unknown_1_68|300727-300758
barcode95	barcode43_contig_1_Unknown_1_68|300727-300758
barcode02	barcode69_contig_1_Unknown_1_4|285843-285874
barcode36	barcode69_contig_1_Unknown_1_4|285843-285874
barcode63	barcode69_contig_1_Unknown_1_4|285843-285874
barcode69	barcode69_contig_1_Unknown_1_4|285843-285874
barcode70	barcode69_contig_1_Unknown_1_4|285843-285874
barcode45	barcode46_contig_1_Unknown_1_20|293510-293541
barcode46	barcode46_contig_1_Unknown_1_20|293510-293541
barcode47	barcode46_contig_1_Unknown_1_20|293510-293541
barcode48	barcode48_contig_3_Unknown_1_35|294355-294386
barcode69	barcode48_contig_3_Unknown_1_35|294355-294386
barcode46	barcode46_contig_1_Unknown_1_64|296151-296182
barcode47	barcode46_contig_1_Unknown_1_64|296151-296182
barcode01	barcode01_contig_1_Unknown_1_47|4599117-4599148
barcode56	barcode01_contig_1_Unknown_1_47|4599117-4599148
barcode83	barcode01_contig_1_Unknown_1_47|4599117-4599148
barcode45	barcode46_contig_1_Unknown_1_6|292670-292701
barcode46	barcode46_contig_1_Unknown_1_6|292670-292701
barcode47	barcode46_contig_1_Unknown_1_6|292670-292701
barcode52	barcode46_contig_1_Unknown_1_6|292670-292701
barcode61	barcode46_contig_1_Unknown_1_6|292670-292701
barcode02	barcode36_contig_1_Unknown_1_42|287725-287756
barcode14	barcode36_contig_1_Unknown_1_42|287725-287756
barcode31	barcode36_contig_1_Unknown_1_42|287725-287756
barcode36	barcode36_contig_1_Unknown_1_42|287725-287756
barcode37	barcode36_contig_1_Unknown_1_42|287725-287756
barcode44	barcode36_contig_1_Unknown_1_42|287725-287756
barcode49	barcode36_contig_1_Unknown_1_42|287725-287756
barcode53	barcode36_contig_1_Unknown_1_42|287725-287756
barcode57	barcode36_contig_1_Unknown_1_42|287725-287756
barcode62	barcode36_contig_1_Unknown_1_42|287725-287756
barcode63	barcode36_contig_1_Unknown_1_42|287725-287756
barcode64	barcode36_contig_1_Unknown_1_42|287725-287756
barcode70	barcode36_contig_1_Unknown_1_42|287725-287756
barcode81	barcode36_contig_1_Unknown_1_42|287725-287756
barcode93	barcode36_contig_1_Unknown_1_42|287725-287756
barcode96	barcode36_contig_1_Unknown_1_42|287725-287756
barcode03	barcode03_contig_1_Unknown_1_70|297503-297534
barcode32	barcode03_contig_1_Unknown_1_70|297503-297534
barcode51	barcode03_contig_1_Unknown_1_70|297503-297534
barcode65	barcode03_contig_1_Unknown_1_70|297503-297534
barcode89	barcode03_contig_1_Unknown_1_70|297503-297534
barcode14	barcode93_contig_2_Unknown_1_82|304855-304886
barcode31	barcode93_contig_2_Unknown_1_82|304855-304886
barcode37	barcode93_contig_2_Unknown_1_82|304855-304886
barcode44	barcode93_contig_2_Unknown_1_82|304855-304886
barcode49	barcode93_contig_2_Unknown_1_82|304855-304886
barcode53	barcode93_contig_2_Unknown_1_82|304855-304886
barcode57	barcode93_contig_2_Unknown_1_82|304855-304886
barcode62	barcode93_contig_2_Unknown_1_82|304855-304886
barcode64	barcode93_contig_2_Unknown_1_82|304855-304886
barcode81	barcode93_contig_2_Unknown_1_82|304855-304886
barcode93	barcode93_contig_2_Unknown_1_82|304855-304886
barcode96	barcode93_contig_2_Unknown_1_82|304855-304886
barcode93	barcode93_contig_2_Unknown_2_13|307956-307987
barcode46	barcode46_contig_1_Unknown_1_58|295791-295822
barcode47	barcode46_contig_1_Unknown_1_58|295791-295822
barcode48	barcode48_contig_3_Unknown_1_40|294655-294686
barcode69	barcode48_contig_3_Unknown_1_40|294655-294686
barcode01	barcode01_contig_1_Unknown_1_82|4601218-4601249
barcode56	barcode01_contig_1_Unknown_1_82|4601218-4601249
barcode01	barcode01_contig_1_Unknown_1_5|4596598-4596629
barcode56	barcode01_contig_1_Unknown_1_5|4596598-4596629
barcode83	barcode01_contig_1_Unknown_1_5|4596598-4596629
barcode58	barcode58_contig_1_Unknown_1_76|299108-299139
barcode46	barcode46_contig_1_Unknown_1_61|295971-296002
barcode47	barcode46_contig_1_Unknown_1_61|295971-296002
barcode02	barcode02_contig_1_Unknown_1_82|302637-302668
barcode63	barcode02_contig_1_Unknown_1_82|302637-302668
barcode70	barcode02_contig_1_Unknown_1_82|302637-302668
barcode02	barcode02_contig_1_Unknown_1_61|301374-301405
barcode63	barcode02_contig_1_Unknown_1_61|301374-301405
barcode70	barcode02_contig_1_Unknown_1_61|301374-301405
barcode58	barcode58_contig_1_Unknown_1_34|296586-296617
barcode02	barcode36_contig_1_Unknown_1_46|287966-287997
barcode14	barcode36_contig_1_Unknown_1_46|287966-287997
barcode31	barcode36_contig_1_Unknown_1_46|287966-287997
barcode36	barcode36_contig_1_Unknown_1_46|287966-287997
barcode37	barcode36_contig_1_Unknown_1_46|287966-287997
barcode44	barcode36_contig_1_Unknown_1_46|287966-287997
barcode49	barcode36_contig_1_Unknown_1_46|287966-287997
barcode53	barcode36_contig_1_Unknown_1_46|287966-287997
barcode57	barcode36_contig_1_Unknown_1_46|287966-287997
barcode62	barcode36_contig_1_Unknown_1_46|287966-287997
barcode63	barcode36_contig_1_Unknown_1_46|287966-287997
barcode64	barcode36_contig_1_Unknown_1_46|287966-287997
barcode70	barcode36_contig_1_Unknown_1_46|287966-287997
barcode81	barcode36_contig_1_Unknown_1_46|287966-287997
barcode93	barcode36_contig_1_Unknown_1_46|287966-287997
barcode96	barcode36_contig_1_Unknown_1_46|287966-287997
barcode43	barcode43_contig_1_Unknown_1_85|301747-301778
barcode54	barcode43_contig_1_Unknown_1_85|301747-301778
barcode91	barcode43_contig_1_Unknown_1_85|301747-301778
barcode95	barcode43_contig_1_Unknown_1_85|301747-301778
barcode14	barcode93_contig_2_Unknown_1_78|304615-304646
barcode31	barcode93_contig_2_Unknown_1_78|304615-304646
barcode37	barcode93_contig_2_Unknown_1_78|304615-304646
barcode44	barcode93_contig_2_Unknown_1_78|304615-304646
barcode49	barcode93_contig_2_Unknown_1_78|304615-304646
barcode53	barcode93_contig_2_Unknown_1_78|304615-304646
barcode57	barcode93_contig_2_Unknown_1_78|304615-304646
barcode62	barcode93_contig_2_Unknown_1_78|304615-304646
barcode64	barcode93_contig_2_Unknown_1_78|304615-304646
barcode81	barcode93_contig_2_Unknown_1_78|304615-304646
barcode93	barcode93_contig_2_Unknown_1_78|304615-304646
barcode96	barcode93_contig_2_Unknown_1_78|304615-304646
barcode43	barcode43_contig_1_Unknown_1_89|301987-302018
barcode54	barcode43_contig_1_Unknown_1_89|301987-302018
barcode91	barcode43_contig_1_Unknown_1_89|301987-302018
barcode95	barcode43_contig_1_Unknown_1_89|301987-302018
barcode43	barcode48_contig_3_Unknown_1_20|293455-293486
barcode48	barcode48_contig_3_Unknown_1_20|293455-293486
barcode54	barcode48_contig_3_Unknown_1_20|293455-293486
barcode69	barcode48_contig_3_Unknown_1_20|293455-293486
barcode91	barcode48_contig_3_Unknown_1_20|293455-293486
barcode95	barcode48_contig_3_Unknown_1_20|293455-293486
barcode36	barcode36_contig_1_Unknown_1_18|286284-286315
barcode03	barcode03_contig_1_Unknown_1_59|296842-296873
barcode32	barcode03_contig_1_Unknown_1_59|296842-296873
barcode51	barcode03_contig_1_Unknown_1_59|296842-296873
barcode65	barcode03_contig_1_Unknown_1_59|296842-296873
barcode89	barcode03_contig_1_Unknown_1_59|296842-296873
barcode36	barcode36_contig_1_Unknown_1_73|289587-289618
barcode03	barcode03_contig_1_Unknown_1_42|295820-295851
barcode32	barcode03_contig_1_Unknown_1_42|295820-295851
barcode51	barcode03_contig_1_Unknown_1_42|295820-295851
barcode65	barcode03_contig_1_Unknown_1_42|295820-295851
barcode89	barcode03_contig_1_Unknown_1_42|295820-295851
barcode69	barcode69_contig_1_Unknown_1_50|288605-288636
barcode52	barcode52_contig_1_Unknown_1_73|295618-295649
barcode46	barcode46_contig_1_Unknown_1_72|296632-296663
barcode47	barcode46_contig_1_Unknown_1_72|296632-296663
barcode03	barcode03_contig_1_Unknown_1_65|297203-297234
barcode32	barcode03_contig_1_Unknown_1_65|297203-297234
barcode51	barcode03_contig_1_Unknown_1_65|297203-297234
barcode65	barcode03_contig_1_Unknown_1_65|297203-297234
barcode89	barcode03_contig_1_Unknown_1_65|297203-297234
barcode43	barcode43_contig_1_Unknown_1_38|298926-298957
barcode54	barcode43_contig_1_Unknown_1_38|298926-298957
barcode91	barcode43_contig_1_Unknown_1_38|298926-298957
barcode95	barcode43_contig_1_Unknown_1_38|298926-298957
barcode58	barcode58_contig_1_Unknown_1_37|296766-296797
barcode58	barcode58_contig_1_Unknown_1_63|298327-298358
barcode03	barcode03_contig_1_Unknown_1_49|296240-296271
barcode32	barcode03_contig_1_Unknown_1_49|296240-296271
barcode51	barcode03_contig_1_Unknown_1_49|296240-296271
barcode65	barcode03_contig_1_Unknown_1_49|296240-296271
barcode89	barcode03_contig_1_Unknown_1_49|296240-296271
barcode36	barcode36_contig_1_Unknown_1_68|289287-289318
barcode36	barcode36_contig_1_Unknown_1_80|290009-290040
barcode03	barcode03_contig_1_Unknown_1_81|298163-298194
barcode32	barcode03_contig_1_Unknown_1_81|298163-298194
barcode51	barcode03_contig_1_Unknown_1_81|298163-298194
barcode65	barcode03_contig_1_Unknown_1_81|298163-298194
barcode89	barcode03_contig_1_Unknown_1_81|298163-298194
barcode43	barcode43_contig_1_Unknown_1_60|300247-300278
barcode54	barcode43_contig_1_Unknown_1_60|300247-300278
barcode91	barcode43_contig_1_Unknown_1_60|300247-300278
barcode95	barcode43_contig_1_Unknown_1_60|300247-300278
barcode43	barcode43_contig_1_Unknown_1_54|299887-299918
barcode54	barcode43_contig_1_Unknown_1_54|299887-299918
barcode91	barcode43_contig_1_Unknown_1_54|299887-299918
barcode95	barcode43_contig_1_Unknown_1_54|299887-299918
barcode03	barcode03_contig_1_Unknown_1_62|297022-297053
barcode32	barcode03_contig_1_Unknown_1_62|297022-297053
barcode51	barcode03_contig_1_Unknown_1_62|297022-297053
barcode65	barcode03_contig_1_Unknown_1_62|297022-297053
barcode89	barcode03_contig_1_Unknown_1_62|297022-297053
barcode14	barcode52_contig_1_Unknown_1_29|292978-293009
barcode31	barcode52_contig_1_Unknown_1_29|292978-293009
barcode37	barcode52_contig_1_Unknown_1_29|292978-293009
barcode44	barcode52_contig_1_Unknown_1_29|292978-293009
barcode49	barcode52_contig_1_Unknown_1_29|292978-293009
barcode52	barcode52_contig_1_Unknown_1_29|292978-293009
barcode53	barcode52_contig_1_Unknown_1_29|292978-293009
barcode57	barcode52_contig_1_Unknown_1_29|292978-293009
barcode62	barcode52_contig_1_Unknown_1_29|292978-293009
barcode64	barcode52_contig_1_Unknown_1_29|292978-293009
barcode81	barcode52_contig_1_Unknown_1_29|292978-293009
barcode93	barcode52_contig_1_Unknown_1_29|292978-293009
barcode96	barcode52_contig_1_Unknown_1_29|292978-293009
barcode43	barcode43_contig_1_Unknown_1_70|300847-300878
barcode54	barcode43_contig_1_Unknown_1_70|300847-300878
barcode91	barcode43_contig_1_Unknown_1_70|300847-300878
barcode95	barcode43_contig_1_Unknown_1_70|300847-300878
barcode14	barcode93_contig_2_Unknown_1_85|305035-305066
barcode31	barcode93_contig_2_Unknown_1_85|305035-305066
barcode37	barcode93_contig_2_Unknown_1_85|305035-305066
barcode44	barcode93_contig_2_Unknown_1_85|305035-305066
barcode49	barcode93_contig_2_Unknown_1_85|305035-305066
barcode53	barcode93_contig_2_Unknown_1_85|305035-305066
barcode57	barcode93_contig_2_Unknown_1_85|305035-305066
barcode62	barcode93_contig_2_Unknown_1_85|305035-305066
barcode64	barcode93_contig_2_Unknown_1_85|305035-305066
barcode81	barcode93_contig_2_Unknown_1_85|305035-305066
barcode93	barcode93_contig_2_Unknown_1_85|305035-305066
barcode96	barcode93_contig_2_Unknown_1_85|305035-305066
barcode01	barcode01_contig_1_Unknown_1_93|4601878-4601909
barcode56	barcode01_contig_1_Unknown_1_93|4601878-4601909
barcode83	barcode01_contig_1_Unknown_1_93|4601878-4601909
barcode45	barcode46_contig_1_Unknown_1_11|292970-293001
barcode46	barcode46_contig_1_Unknown_1_11|292970-293001
barcode47	barcode46_contig_1_Unknown_1_11|292970-293001
barcode52	barcode46_contig_1_Unknown_1_11|292970-293001
barcode61	barcode46_contig_1_Unknown_1_11|292970-293001
barcode01	barcode01_contig_1_Unknown_1_15|4597198-4597229
barcode56	barcode01_contig_1_Unknown_1_15|4597198-4597229
barcode83	barcode01_contig_1_Unknown_1_15|4597198-4597229
barcode48	barcode48_contig_3_Unknown_1_29|293995-294026
barcode69	barcode48_contig_3_Unknown_1_29|293995-294026
barcode36	barcode36_contig_1_Unknown_1_74|289647-289678
barcode14	barcode93_contig_2_Unknown_1_90|305335-305366
barcode31	barcode93_contig_2_Unknown_1_90|305335-305366
barcode37	barcode93_contig_2_Unknown_1_90|305335-305366
barcode44	barcode93_contig_2_Unknown_1_90|305335-305366
barcode49	barcode93_contig_2_Unknown_1_90|305335-305366
barcode53	barcode93_contig_2_Unknown_1_90|305335-305366
barcode57	barcode93_contig_2_Unknown_1_90|305335-305366
barcode62	barcode93_contig_2_Unknown_1_90|305335-305366
barcode64	barcode93_contig_2_Unknown_1_90|305335-305366
barcode81	barcode93_contig_2_Unknown_1_90|305335-305366
barcode93	barcode93_contig_2_Unknown_1_90|305335-305366
barcode96	barcode93_contig_2_Unknown_1_90|305335-305366
barcode14	barcode45_contig_1_Unknown_1_47|293083-293114
barcode31	barcode45_contig_1_Unknown_1_47|293083-293114
barcode37	barcode45_contig_1_Unknown_1_47|293083-293114
barcode44	barcode45_contig_1_Unknown_1_47|293083-293114
barcode45	barcode45_contig_1_Unknown_1_47|293083-293114
barcode49	barcode45_contig_1_Unknown_1_47|293083-293114
barcode53	barcode45_contig_1_Unknown_1_47|293083-293114
barcode57	barcode45_contig_1_Unknown_1_47|293083-293114
barcode62	barcode45_contig_1_Unknown_1_47|293083-293114
barcode64	barcode45_contig_1_Unknown_1_47|293083-293114
barcode81	barcode45_contig_1_Unknown_1_47|293083-293114
barcode93	barcode45_contig_1_Unknown_1_47|293083-293114
barcode96	barcode45_contig_1_Unknown_1_47|293083-293114
barcode02	barcode02_contig_1_Unknown_1_60|301314-301345
barcode63	barcode02_contig_1_Unknown_1_60|301314-301345
barcode70	barcode02_contig_1_Unknown_1_60|301314-301345
barcode52	barcode52_contig_1_Unknown_1_78|295918-295949
barcode14	barcode81_contig_1_Unknown_2_11|302707-302738
barcode44	barcode81_contig_1_Unknown_2_11|302707-302738
barcode49	barcode81_contig_1_Unknown_2_11|302707-302738
barcode57	barcode81_contig_1_Unknown_2_11|302707-302738
barcode62	barcode81_contig_1_Unknown_2_11|302707-302738
barcode81	barcode81_contig_1_Unknown_2_11|302707-302738
barcode96	barcode81_contig_1_Unknown_2_11|302707-302738
barcode03	barcode03_contig_1_Unknown_1_10|293900-293931
barcode32	barcode03_contig_1_Unknown_1_10|293900-293931
barcode51	barcode03_contig_1_Unknown_1_10|293900-293931
barcode65	barcode03_contig_1_Unknown_1_10|293900-293931
barcode89	barcode03_contig_1_Unknown_1_10|293900-293931
barcode02	barcode02_contig_1_Unknown_1_91|303177-303208
barcode63	barcode02_contig_1_Unknown_1_91|303177-303208
barcode70	barcode02_contig_1_Unknown_1_91|303177-303208
barcode01	barcode01_contig_1_Unknown_1_26|4597858-4597889
barcode56	barcode01_contig_1_Unknown_1_26|4597858-4597889
barcode83	barcode01_contig_1_Unknown_1_26|4597858-4597889
barcode58	barcode58_contig_1_Unknown_1_57|297966-297998
barcode01	barcode01_contig_1_Unknown_1_70|4600498-4600529
barcode56	barcode01_contig_1_Unknown_1_70|4600498-4600529
barcode83	barcode01_contig_1_Unknown_1_70|4600498-4600529
barcode58	barcode58_contig_1_Unknown_1_70|298748-298779
barcode14	barcode93_contig_2_Unknown_1_96|305695-305726
barcode44	barcode93_contig_2_Unknown_1_96|305695-305726
barcode49	barcode93_contig_2_Unknown_1_96|305695-305726
barcode57	barcode93_contig_2_Unknown_1_96|305695-305726
barcode62	barcode93_contig_2_Unknown_1_96|305695-305726
barcode81	barcode93_contig_2_Unknown_1_96|305695-305726
barcode93	barcode93_contig_2_Unknown_1_96|305695-305726
barcode96	barcode93_contig_2_Unknown_1_96|305695-305726
barcode43	barcode43_contig_1_Unknown_1_32|298566-298597
barcode54	barcode43_contig_1_Unknown_1_32|298566-298597
barcode91	barcode43_contig_1_Unknown_1_32|298566-298597
barcode95	barcode43_contig_1_Unknown_1_32|298566-298597
barcode58	barcode58_contig_1_Unknown_1_19|295686-295717
barcode61	barcode61_contig_1_Unknown_1_78|299176-299207
barcode46	barcode46_contig_1_Unknown_1_59|295851-295882
barcode47	barcode46_contig_1_Unknown_1_59|295851-295882
barcode45	barcode61_contig_1_Unknown_1_49|297436-297467
barcode61	barcode61_contig_1_Unknown_1_49|297436-297467
barcode83	barcode83_contig_1_Unknown_1_2|4565348-4565379
barcode36	barcode36_contig_1_Unknown_1_88|290489-290520
barcode03	barcode03_contig_1_Unknown_1_29|295040-295071
barcode32	barcode03_contig_1_Unknown_1_29|295040-295071
barcode51	barcode03_contig_1_Unknown_1_29|295040-295071
barcode65	barcode03_contig_1_Unknown_1_29|295040-295071
barcode89	barcode03_contig_1_Unknown_1_29|295040-295071
barcode14	barcode36_contig_1_Unknown_1_48|288086-288117
barcode36	barcode36_contig_1_Unknown_1_48|288086-288117
barcode44	barcode36_contig_1_Unknown_1_48|288086-288117
barcode49	barcode36_contig_1_Unknown_1_48|288086-288117
barcode57	barcode36_contig_1_Unknown_1_48|288086-288117
barcode62	barcode36_contig_1_Unknown_1_48|288086-288117
barcode81	barcode36_contig_1_Unknown_1_48|288086-288117
barcode93	barcode36_contig_1_Unknown_1_48|288086-288117
barcode96	barcode36_contig_1_Unknown_1_48|288086-288117
barcode52	barcode52_contig_1_Unknown_1_66|295198-295229
barcode52	barcode52_contig_1_Unknown_1_49|294178-294209
barcode45	barcode46_contig_1_Unknown_1_5|292610-292641
barcode46	barcode46_contig_1_Unknown_1_5|292610-292641
barcode47	barcode46_contig_1_Unknown_1_5|292610-292641
barcode52	barcode46_contig_1_Unknown_1_5|292610-292641
barcode61	barcode46_contig_1_Unknown_1_5|292610-292641
barcode43	barcode43_contig_1_Unknown_1_67|300667-300698
barcode54	barcode43_contig_1_Unknown_1_67|300667-300698
barcode91	barcode43_contig_1_Unknown_1_67|300667-300698
barcode95	barcode43_contig_1_Unknown_1_67|300667-300698
barcode31	barcode64_contig_1_Unknown_1_130|294631-294662
barcode37	barcode64_contig_1_Unknown_1_130|294631-294662
barcode53	barcode64_contig_1_Unknown_1_130|294631-294662
barcode64	barcode64_contig_1_Unknown_1_130|294631-294662
barcode46	barcode46_contig_1_Unknown_1_56|295671-295702
barcode47	barcode46_contig_1_Unknown_1_56|295671-295702
barcode46	barcode46_contig_1_Unknown_1_12|293030-293061
barcode47	barcode46_contig_1_Unknown_1_12|293030-293061
barcode52	barcode46_contig_1_Unknown_1_12|293030-293061
barcode61	barcode61_contig_1_Unknown_1_12|295216-295247
barcode52	barcode52_contig_1_Unknown_1_80|296038-296069
barcode03	barcode03_contig_1_Unknown_1_84|298343-298374
barcode32	barcode03_contig_1_Unknown_1_84|298343-298374
barcode51	barcode03_contig_1_Unknown_1_84|298343-298374
barcode65	barcode03_contig_1_Unknown_1_84|298343-298374
barcode89	barcode03_contig_1_Unknown_1_84|298343-298374
barcode93	barcode93_contig_2_Unknown_2_14|308016-308047
barcode52	barcode52_contig_1_Unknown_1_57|294658-294689
barcode52	barcode52_contig_1_Unknown_1_50|294238-294269
barcode02	barcode02_contig_1_Unknown_1_86|302877-302908
barcode63	barcode02_contig_1_Unknown_1_86|302877-302908
barcode70	barcode02_contig_1_Unknown_1_86|302877-302908
barcode03	barcode03_contig_1_Unknown_1_101|299364-299395
barcode32	barcode03_contig_1_Unknown_1_101|299364-299395
barcode51	barcode03_contig_1_Unknown_1_101|299364-299395
barcode65	barcode03_contig_1_Unknown_1_101|299364-299395
barcode89	barcode03_contig_1_Unknown_1_101|299364-299395
barcode69	barcode69_contig_1_Unknown_1_24|287044-287075
barcode48	barcode48_contig_3_Unknown_1_33|294235-294266
barcode69	barcode48_contig_3_Unknown_1_33|294235-294266
barcode54	barcode54_contig_1_Unknown_1_57|299733-299763
barcode95	barcode54_contig_1_Unknown_1_57|299733-299763
barcode43	barcode43_contig_1_Unknown_1_57|300067-300098
barcode91	barcode43_contig_1_Unknown_1_57|300067-300098
barcode03	barcode03_contig_1_Unknown_1_54|296540-296572
barcode32	barcode03_contig_1_Unknown_1_54|296540-296572
barcode51	barcode03_contig_1_Unknown_1_54|296540-296572
barcode65	barcode03_contig_1_Unknown_1_54|296540-296572
barcode89	barcode03_contig_1_Unknown_1_54|296540-296572
barcode03	barcode03_contig_1_Unknown_1_53|296480-296511
barcode32	barcode03_contig_1_Unknown_1_53|296480-296511
barcode51	barcode03_contig_1_Unknown_1_53|296480-296511
barcode65	barcode03_contig_1_Unknown_1_53|296480-296511
barcode89	barcode03_contig_1_Unknown_1_53|296480-296511
barcode58	barcode58_contig_1_Unknown_1_36|296706-296737
barcode15	barcode15_contig_1_Unknown_1_20|298553-298584
barcode41	barcode15_contig_1_Unknown_1_20|298553-298584
barcode59	barcode15_contig_1_Unknown_1_20|298553-298584
barcode60	barcode15_contig_1_Unknown_1_20|298553-298584
barcode43	barcode43_contig_1_Unknown_1_22|297966-297997
barcode54	barcode43_contig_1_Unknown_1_22|297966-297997
barcode91	barcode43_contig_1_Unknown_1_22|297966-297997
barcode95	barcode43_contig_1_Unknown_1_22|297966-297997
barcode43	barcode43_contig_1_Unknown_1_30|298446-298477
barcode54	barcode43_contig_1_Unknown_1_30|298446-298477
barcode91	barcode43_contig_1_Unknown_1_30|298446-298477
barcode95	barcode43_contig_1_Unknown_1_30|298446-298477
barcode61	barcode61_contig_1_Unknown_1_71|298755-298786
barcode01	barcode01_contig_1_Unknown_1_27|4597918-4597949
barcode56	barcode01_contig_1_Unknown_1_27|4597918-4597949
barcode83	barcode01_contig_1_Unknown_1_27|4597918-4597949
barcode69	barcode69_contig_1_Unknown_1_47|288425-288456
barcode02	barcode36_contig_1_Unknown_1_10|285804-285835
barcode14	barcode36_contig_1_Unknown_1_10|285804-285835
barcode31	barcode36_contig_1_Unknown_1_10|285804-285835
barcode36	barcode36_contig_1_Unknown_1_10|285804-285835
barcode37	barcode36_contig_1_Unknown_1_10|285804-285835
barcode44	barcode36_contig_1_Unknown_1_10|285804-285835
barcode49	barcode36_contig_1_Unknown_1_10|285804-285835
barcode53	barcode36_contig_1_Unknown_1_10|285804-285835
barcode57	barcode36_contig_1_Unknown_1_10|285804-285835
barcode62	barcode36_contig_1_Unknown_1_10|285804-285835
barcode63	barcode36_contig_1_Unknown_1_10|285804-285835
barcode64	barcode36_contig_1_Unknown_1_10|285804-285835
barcode70	barcode36_contig_1_Unknown_1_10|285804-285835
barcode81	barcode36_contig_1_Unknown_1_10|285804-285835
barcode93	barcode36_contig_1_Unknown_1_10|285804-285835
barcode96	barcode36_contig_1_Unknown_1_10|285804-285835
barcode46	barcode48_contig_3_Unknown_1_38|294535-294566
barcode47	barcode48_contig_3_Unknown_1_38|294535-294566
barcode48	barcode48_contig_3_Unknown_1_38|294535-294566
barcode69	barcode48_contig_3_Unknown_1_38|294535-294566
barcode03	barcode03_contig_1_Unknown_1_63|297082-297113
barcode32	barcode03_contig_1_Unknown_1_63|297082-297113
barcode51	barcode03_contig_1_Unknown_1_63|297082-297113
barcode65	barcode03_contig_1_Unknown_1_63|297082-297113
barcode89	barcode03_contig_1_Unknown_1_63|297082-297113
barcode01	barcode01_contig_1_Unknown_1_67|4600318-4600349
barcode56	barcode01_contig_1_Unknown_1_67|4600318-4600349
barcode83	barcode01_contig_1_Unknown_1_67|4600318-4600349
barcode31	barcode64_contig_1_Unknown_1_115|293729-293760
barcode31	barcode64_contig_1_Unknown_1_115|293729-293760
barcode37	barcode64_contig_1_Unknown_1_115|293729-293760
barcode37	barcode64_contig_1_Unknown_1_115|293729-293760
barcode53	barcode64_contig_1_Unknown_1_115|293729-293760
barcode53	barcode64_contig_1_Unknown_1_115|293729-293760
barcode64	barcode64_contig_1_Unknown_1_115|293729-293760
barcode64	barcode64_contig_1_Unknown_1_115|293729-293760
barcode14	barcode93_contig_2_Unknown_1_83|304915-304946
barcode31	barcode93_contig_2_Unknown_1_83|304915-304946
barcode37	barcode93_contig_2_Unknown_1_83|304915-304946
barcode44	barcode93_contig_2_Unknown_1_83|304915-304946
barcode49	barcode93_contig_2_Unknown_1_83|304915-304946
barcode53	barcode93_contig_2_Unknown_1_83|304915-304946
barcode57	barcode93_contig_2_Unknown_1_83|304915-304946
barcode62	barcode93_contig_2_Unknown_1_83|304915-304946
barcode64	barcode93_contig_2_Unknown_1_83|304915-304946
barcode81	barcode93_contig_2_Unknown_1_83|304915-304946
barcode93	barcode93_contig_2_Unknown_1_83|304915-304946
barcode96	barcode93_contig_2_Unknown_1_83|304915-304946
barcode48	barcode48_contig_3_Unknown_1_30|294055-294086
barcode69	barcode48_contig_3_Unknown_1_30|294055-294086
barcode58	barcode58_contig_1_Unknown_1_11|295205-295236
barcode45	barcode45_contig_1_Unknown_1_42|292783-292814
barcode46	barcode46_contig_1_Unknown_1_77|296932-296963
barcode47	barcode46_contig_1_Unknown_1_77|296932-296963
barcode45	barcode46_contig_1_Unknown_1_15|293210-293241
barcode46	barcode46_contig_1_Unknown_1_15|293210-293241
barcode47	barcode46_contig_1_Unknown_1_15|293210-293241
barcode52	barcode46_contig_1_Unknown_1_15|293210-293241
barcode61	barcode46_contig_1_Unknown_1_15|293210-293241
barcode31	barcode64_contig_1_Unknown_1_135|294931-294962
barcode37	barcode64_contig_1_Unknown_1_135|294931-294962
barcode53	barcode64_contig_1_Unknown_1_135|294931-294962
barcode64	barcode64_contig_1_Unknown_1_135|294931-294962
barcode31	barcode64_contig_1_Unknown_1_9|287369-287400
barcode37	barcode64_contig_1_Unknown_1_9|287369-287400
barcode53	barcode64_contig_1_Unknown_1_9|287369-287400
barcode64	barcode64_contig_1_Unknown_1_9|287369-287400
barcode14	barcode43_contig_1_Unknown_1_15|297546-297577
barcode43	barcode43_contig_1_Unknown_1_15|297546-297577
barcode44	barcode43_contig_1_Unknown_1_15|297546-297577
barcode49	barcode43_contig_1_Unknown_1_15|297546-297577
