region	organism	contig	start	stop	genes	contigBorder	wholeContig
Xcr_barcode48_contig_2_polish_RGP_22	Xcr_barcode48	contig_2_polish	3946856	3952250	4	False	False
Xcr_barcode48_contig_2_polish_RGP_0	Xcr_barcode48	contig_2_polish	3981008	4058343	61	False	False
Xcr_barcode48_contig_2_polish_RGP_17	Xcr_barcode48	contig_2_polish	4526977	4531430	6	False	False
Xcr_barcode48_contig_2_polish_RGP_12	Xcr_barcode48	contig_2_polish	4582075	4590665	9	False	False
Xcr_barcode48_contig_2_polish_RGP_21	Xcr_barcode48	contig_2_polish	4609918	4613218	4	False	False
Xcr_barcode48_contig_2_polish_RGP_16	Xcr_barcode48	contig_2_polish	4628690	4636770	6	False	False
Xcr_barcode48_contig_3_RGP_0	Xcr_barcode48	contig_3	83303	97970	18	False	False
Xcr_barcode48_contig_3_RGP_2	Xcr_barcode48	contig_3	162868	171777	8	False	False
Xcr_barcode48_contig_3_RGP_1	Xcr_barcode48	contig_3	287644	303451	9	False	False
Xcr_barcode49_contig_1_polish_RGP_7	Xcr_barcode49	contig_1_polish	54442	79825	21	False	False
Xcr_barcode49_contig_1_polish_RGP_4	Xcr_barcode49	contig_1_polish	155024	172515	16	False	False
Xcr_barcode49_contig_1_polish_RGP_16	Xcr_barcode49	contig_1_polish	290069	312042	10	False	False
Xcr_barcode49_contig_1_polish_RGP_6	Xcr_barcode49	contig_1_polish	413450	426412	13	False	False
Xcr_barcode49_contig_1_polish_RGP_1	Xcr_barcode49	contig_1_polish	692152	717588	24	False	False
Xcr_barcode49_contig_1_polish_RGP_15	Xcr_barcode49	contig_1_polish	845110	852529	8	False	False
Xcr_barcode49_contig_1_polish_RGP_0	Xcr_barcode49	contig_1_polish	1221445	1294185	65	False	False
Xcr_barcode49_contig_1_polish_RGP_29	Xcr_barcode49	contig_1_polish	1683651	1688381	4	False	False
Xcr_barcode49_contig_1_polish_RGP_14	Xcr_barcode49	contig_1_polish	1952584	1965040	8	False	False
Xcr_barcode49_contig_1_polish_RGP_3	Xcr_barcode49	contig_1_polish	1970088	1989688	18	False	False
Xcr_barcode49_contig_1_polish_RGP_22	Xcr_barcode49	contig_1_polish	2089439	2098771	6	False	False
Xcr_barcode49_contig_1_polish_RGP_23	Xcr_barcode49	contig_1_polish	2123361	2130482	5	False	False
Xcr_barcode49_contig_1_polish_RGP_21	Xcr_barcode49	contig_1_polish	2358765	2365712	8	False	False
Xcr_barcode49_contig_1_polish_RGP_20	Xcr_barcode49	contig_1_polish	2461412	2477682	8	False	False
Xcr_barcode49_contig_1_polish_RGP_10	Xcr_barcode49	contig_1_polish	2632858	2646946	12	False	False
Xcr_barcode49_contig_1_polish_RGP_5	Xcr_barcode49	contig_1_polish	2677531	2690719	13	False	False
Xcr_barcode49_contig_1_polish_RGP_12	Xcr_barcode49	contig_1_polish	2812450	2837025	9	False	False
Xcr_barcode49_contig_1_polish_RGP_19	Xcr_barcode49	contig_1_polish	3001537	3006092	6	False	False
Xcr_barcode49_contig_1_polish_RGP_11	Xcr_barcode49	contig_1_polish	3417035	3430483	9	False	False
Xcr_barcode49_contig_1_polish_RGP_28	Xcr_barcode49	contig_1_polish	3587566	3594090	6	False	False
Xcr_barcode49_contig_1_polish_RGP_9	Xcr_barcode49	contig_1_polish	3613313	3628262	14	False	False
Xcr_barcode49_contig_1_polish_RGP_8	Xcr_barcode49	contig_1_polish	3669648	3677490	12	False	False
Xcr_barcode49_contig_1_polish_RGP_18	Xcr_barcode49	contig_1_polish	4032399	4043662	6	False	False
Xcr_barcode49_contig_1_polish_RGP_27	Xcr_barcode49	contig_1_polish	4091835	4099841	6	False	False
Xcr_barcode49_contig_1_polish_RGP_26	Xcr_barcode49	contig_1_polish	4280591	4285985	4	False	False
Xcr_barcode49_contig_1_polish_RGP_2	Xcr_barcode49	contig_1_polish	4316154	4337976	16	False	False
Xcr_barcode49_contig_1_polish_RGP_17	Xcr_barcode49	contig_1_polish	4689913	4701115	7	False	False
Xcr_barcode49_contig_1_polish_RGP_25	Xcr_barcode49	contig_1_polish	4821061	4824307	4	False	False
Xcr_barcode49_contig_1_polish_RGP_24	Xcr_barcode49	contig_1_polish	4874832	4882166	4	False	False
Xcr_barcode49_contig_1_polish_RGP_13	Xcr_barcode49	contig_1_polish	4901775	4910070	10	False	False
Xcr_barcode52_contig_1_polish_RGP_6	Xcr_barcode52	contig_1_polish	55675	81030	22	False	False
Xcr_barcode52_contig_1_polish_RGP_7	Xcr_barcode52	contig_1_polish	158014	170717	14	False	False
Xcr_barcode52_contig_1_polish_RGP_14	Xcr_barcode52	contig_1_polish	286621	305270	9	False	False
Xcr_barcode52_contig_1_polish_RGP_10	Xcr_barcode52	contig_1_polish	410010	422015	10	False	False
Xcr_barcode52_contig_1_polish_RGP_4	Xcr_barcode52	contig_1_polish	691709	711656	22	False	False
Xcr_barcode52_contig_1_polish_RGP_25	Xcr_barcode52	contig_1_polish	1115253	1121112	4	False	False
Xcr_barcode52_contig_1_polish_RGP_0	Xcr_barcode52	contig_1_polish	1205495	1288558	81	False	False
Xcr_barcode52_contig_1_polish_RGP_19	Xcr_barcode52	contig_1_polish	1418786	1423897	5	False	False
Xcr_barcode52_contig_1_polish_RGP_18	Xcr_barcode52	contig_1_polish	1683094	1688532	5	False	False
Xcr_barcode52_contig_1_polish_RGP_24	Xcr_barcode52	contig_1_polish	1949387	1957062	4	False	False
Xcr_barcode52_contig_1_polish_RGP_3	Xcr_barcode52	contig_1_polish	1962814	1988564	26	False	False
Xcr_barcode52_contig_1_polish_RGP_15	Xcr_barcode52	contig_1_polish	2119407	2125906	6	False	False
Xcr_barcode52_contig_1_polish_RGP_23	Xcr_barcode52	contig_1_polish	2262893	2268695	6	False	False
Xcr_barcode52_contig_1_polish_RGP_5	Xcr_barcode52	contig_1_polish	2457711	2481861	20	False	False
Xcr_barcode52_contig_1_polish_RGP_17	Xcr_barcode52	contig_1_polish	2636785	2644530	5	False	False
Xcr_barcode52_contig_1_polish_RGP_13	Xcr_barcode52	contig_1_polish	2674467	2687368	9	False	False
Xcr_barcode52_contig_1_polish_RGP_1	Xcr_barcode52	contig_1_polish	2801760	2845487	42	False	False
Xcr_barcode52_contig_1_polish_RGP_22	Xcr_barcode52	contig_1_polish	3003001	3006134	4	False	False
Xcr_barcode52_contig_1_polish_RGP_2	Xcr_barcode52	contig_1_polish	3009853	3040967	35	False	False
Xcr_barcode52_contig_1_polish_RGP_11	Xcr_barcode52	contig_1_polish	3452952	3465547	9	False	False
Xcr_barcode52_contig_1_polish_RGP_21	Xcr_barcode52	contig_1_polish	3623919	3627754	4	False	False
Xcr_barcode52_contig_1_polish_RGP_8	Xcr_barcode52	contig_1_polish	3649993	3664530	13	False	False
Xcr_barcode52_contig_1_polish_RGP_12	Xcr_barcode52	contig_1_polish	4058182	4069429	7	False	False
Xcr_barcode52_contig_1_polish_RGP_16	Xcr_barcode52	contig_1_polish	4688019	4698015	5	False	False
Xcr_barcode52_contig_1_polish_RGP_20	Xcr_barcode52	contig_1_polish	4870822	4878091	4	False	False
Xcr_barcode52_contig_1_polish_RGP_9	Xcr_barcode52	contig_1_polish	4897380	4912226	18	False	False
Xcr_barcode53_contig_1_polish_RGP_3	Xcr_barcode53	contig_1_polish	55367	82397	27	False	False
Xcr_barcode53_contig_1_polish_RGP_12	Xcr_barcode53	contig_1_polish	157076	167743	11	False	False
Xcr_barcode53_contig_1_polish_RGP_32	Xcr_barcode53	contig_1_polish	258486	261709	4	False	False
Xcr_barcode53_contig_1_polish_RGP_17	Xcr_barcode53	contig_1_polish	282336	304328	9	False	False
Xcr_barcode53_contig_1_polish_RGP_10	Xcr_barcode53	contig_1_polish	407937	417621	10	False	False
Xcr_barcode53_contig_1_polish_RGP_9	Xcr_barcode53	contig_1_polish	686750	695499	11	False	False
Xcr_barcode53_contig_1_polish_RGP_16	Xcr_barcode53	contig_1_polish	819584	827003	8	False	False
Xcr_barcode53_contig_1_polish_RGP_31	Xcr_barcode53	contig_1_polish	1105901	1110166	4	False	False
Xcr_barcode53_contig_1_polish_RGP_1	Xcr_barcode53	contig_1_polish	1194759	1222523	25	False	False
Xcr_barcode53_contig_1_polish_RGP_15	Xcr_barcode53	contig_1_polish	1233926	1245418	10	False	False
Xcr_barcode53_contig_1_polish_RGP_30	Xcr_barcode53	contig_1_polish	1620266	1624996	4	False	False
Xcr_barcode53_contig_1_polish_RGP_23	Xcr_barcode53	contig_1_polish	1885930	1894508	6	False	False
Xcr_barcode53_contig_1_polish_RGP_4	Xcr_barcode53	contig_1_polish	1899540	1919639	20	False	False
Xcr_barcode53_contig_1_polish_RGP_22	Xcr_barcode53	contig_1_polish	2019364	2028663	6	False	False
Xcr_barcode53_contig_1_polish_RGP_21	Xcr_barcode53	contig_1_polish	2053285	2060416	6	False	False
Xcr_barcode53_contig_1_polish_RGP_2	Xcr_barcode53	contig_1_polish	2293084	2311652	26	False	False
Xcr_barcode53_contig_1_polish_RGP_0	Xcr_barcode53	contig_1_polish	2407006	2450466	30	False	False
Xcr_barcode53_contig_1_polish_RGP_6	Xcr_barcode53	contig_1_polish	2606169	2620257	12	False	False
Xcr_barcode53_contig_1_polish_RGP_14	Xcr_barcode53	contig_1_polish	2650953	2658959	8	False	False
Xcr_barcode53_contig_1_polish_RGP_20	Xcr_barcode53	contig_1_polish	2778518	2800227	6	False	False
Xcr_barcode53_contig_1_polish_RGP_13	Xcr_barcode53	contig_1_polish	2964644	2977476	8	False	False
Xcr_barcode53_contig_1_polish_RGP_8	Xcr_barcode53	contig_1_polish	3131488	3141975	11	False	False
Xcr_barcode53_contig_1_polish_RGP_11	Xcr_barcode53	contig_1_polish	3397968	3411416	9	False	False
Xcr_barcode53_contig_1_polish_RGP_29	Xcr_barcode53	contig_1_polish	3568645	3575170	6	False	False
Xcr_barcode53_contig_1_polish_RGP_5	Xcr_barcode53	contig_1_polish	3594605	3609554	14	False	False
Xcr_barcode53_contig_1_polish_RGP_19	Xcr_barcode53	contig_1_polish	4003078	4014328	6	False	False
Xcr_barcode53_contig_1_polish_RGP_28	Xcr_barcode53	contig_1_polish	4062547	4070553	6	False	False
Xcr_barcode53_contig_1_polish_RGP_27	Xcr_barcode53	contig_1_polish	4251996	4257390	4	False	False
Xcr_barcode53_contig_1_polish_RGP_26	Xcr_barcode53	contig_1_polish	4286148	4289295	4	False	False
Xcr_barcode53_contig_1_polish_RGP_25	Xcr_barcode53	contig_1_polish	4760687	4763933	4	False	False
Xcr_barcode53_contig_1_polish_RGP_24	Xcr_barcode53	contig_1_polish	4814395	4821692	4	False	False
Xcr_barcode53_contig_1_polish_RGP_7	Xcr_barcode53	contig_1_polish	4839848	4852470	17	False	False
Xcr_barcode53_contig_1_polish_RGP_18	Xcr_barcode53	contig_1_polish	4862682	4870762	6	False	False
Xcr_barcode54_contig_1_polish_RGP_4	Xcr_barcode54	contig_1_polish	55289	80547	26	False	False
Xcr_barcode54_contig_1_polish_RGP_31	Xcr_barcode54	contig_1_polish	120067	126525	6	False	False
Xcr_barcode54_contig_1_polish_RGP_8	Xcr_barcode54	contig_1_polish	157118	175575	13	False	False
Xcr_barcode54_contig_1_polish_RGP_19	Xcr_barcode54	contig_1_polish	291694	310824	9	False	False
Xcr_barcode54_contig_1_polish_RGP_3	Xcr_barcode54	contig_1_polish	415635	430308	18	False	False
Xcr_barcode54_contig_1_polish_RGP_7	Xcr_barcode54	contig_1_polish	702692	717562	11	False	False
Xcr_barcode54_contig_1_polish_RGP_30	Xcr_barcode54	contig_1_polish	840002	846383	4	False	False
Xcr_barcode54_contig_1_polish_RGP_1	Xcr_barcode54	contig_1_polish	1209523	1247046	34	False	False
Xcr_barcode54_contig_1_polish_RGP_23	Xcr_barcode54	contig_1_polish	1266861	1269864	6	False	False
Xcr_barcode54_contig_1_polish_RGP_18	Xcr_barcode54	contig_1_polish	1297878	1305225	7	False	False
Xcr_barcode54_contig_1_polish_RGP_22	Xcr_barcode54	contig_1_polish	1910207	1919089	6	False	False
Xcr_barcode54_contig_1_polish_RGP_2	Xcr_barcode54	contig_1_polish	1924856	1951850	22	False	False
Xcr_barcode54_contig_1_polish_RGP_11	Xcr_barcode54	contig_1_polish	2073838	2082279	10	False	False
Xcr_barcode54_contig_1_polish_RGP_17	Xcr_barcode54	contig_1_polish	2427166	2433842	7	False	False
Xcr_barcode54_contig_1_polish_RGP_29	Xcr_barcode54	contig_1_polish	2458050	2464032	6	False	False
Xcr_barcode54_contig_1_polish_RGP_6	Xcr_barcode54	contig_1_polish	2586837	2600604	12	False	False
Xcr_barcode54_contig_1_polish_RGP_10	Xcr_barcode54	contig_1_polish	2629721	2640708	10	False	False
Xcr_barcode54_contig_1_polish_RGP_0	Xcr_barcode54	contig_1_polish	2740475	2778450	50	False	False
Xcr_barcode54_contig_1_polish_RGP_5	Xcr_barcode54	contig_1_polish	2798770	2823683	13	False	False
Xcr_barcode54_contig_1_polish_RGP_14	Xcr_barcode54	contig_1_polish	2988034	2999533	8	False	False
Xcr_barcode54_contig_1_polish_RGP_16	Xcr_barcode54	contig_1_polish	3410094	3421527	7	False	False
Xcr_barcode54_contig_1_polish_RGP_28	Xcr_barcode54	contig_1_polish	3579007	3582934	4	False	False
Xcr_barcode54_contig_1_polish_RGP_9	Xcr_barcode54	contig_1_polish	3605945	3620605	12	False	False
Xcr_barcode54_contig_1_polish_RGP_13	Xcr_barcode54	contig_1_polish	3711724	3720826	8	False	False
Xcr_barcode54_contig_1_polish_RGP_27	Xcr_barcode54	contig_1_polish	3993978	4003059	4	False	False
Xcr_barcode54_contig_1_polish_RGP_21	Xcr_barcode54	contig_1_polish	4036360	4047632	6	False	False
Xcr_barcode54_contig_1_polish_RGP_26	Xcr_barcode54	contig_1_polish	4284044	4289438	4	False	False
Xcr_barcode54_contig_1_polish_RGP_25	Xcr_barcode54	contig_1_polish	4318225	4321372	4	False	False
Xcr_barcode54_contig_1_polish_RGP_12	Xcr_barcode54	contig_1_polish	4791208	4796513	9	False	False
Xcr_barcode54_contig_1_polish_RGP_15	Xcr_barcode54	contig_1_polish	4848335	4856925	7	False	False
Xcr_barcode54_contig_1_polish_RGP_24	Xcr_barcode54	contig_1_polish	4876178	4879478	4	False	False
Xcr_barcode54_contig_1_polish_RGP_20	Xcr_barcode54	contig_1_polish	4894942	4903022	6	False	False
Xcr_barcode55_contig_1_polish_RGP_6	Xcr_barcode55	contig_1_polish	54737	85990	28	False	False
Xcr_barcode55_contig_1_polish_RGP_5	Xcr_barcode55	contig_1_polish	156270	170259	16	False	False
Xcr_barcode55_contig_1_polish_RGP_12	Xcr_barcode55	contig_1_polish	396147	403185	9	False	False
Xcr_barcode55_contig_1_polish_RGP_4	Xcr_barcode55	contig_1_polish	671186	687317	15	False	False
Xcr_barcode55_contig_1_polish_RGP_28	Xcr_barcode55	contig_1_polish	809479	817231	5	False	False
Xcr_barcode55_contig_1_polish_RGP_14	Xcr_barcode55	contig_1_polish	1196576	1206038	10	False	False
Xcr_barcode55_contig_1_polish_RGP_16	Xcr_barcode55	contig_1_polish	1535377	1541545	7	False	False
Xcr_barcode55_contig_1_polish_RGP_23	Xcr_barcode55	contig_1_polish	1588016	1593953	6	False	False
Xcr_barcode55_contig_1_polish_RGP_22	Xcr_barcode55	contig_1_polish	1754500	1761556	6	False	False
Xcr_barcode55_contig_1_polish_RGP_27	Xcr_barcode55	contig_1_polish	1864770	1871123	5	False	False
Xcr_barcode55_contig_1_polish_RGP_2	Xcr_barcode55	contig_1_polish	1876883	1900389	22	False	False
Xcr_barcode55_contig_1_polish_RGP_33	Xcr_barcode55	contig_1_polish	1998332	2005609	4	False	False
Xcr_barcode55_contig_1_polish_RGP_21	Xcr_barcode55	contig_1_polish	2031027	2039662	6	False	False
Xcr_barcode55_contig_1_polish_RGP_3	Xcr_barcode55	contig_1_polish	2366970	2384285	18	False	False
Xcr_barcode55_contig_1_polish_RGP_10	Xcr_barcode55	contig_1_polish	2542565	2555706	11	False	False
Xcr_barcode55_contig_1_polish_RGP_1	Xcr_barcode55	contig_1_polish	2586131	2615767	30	False	False
Xcr_barcode55_contig_1_polish_RGP_9	Xcr_barcode55	contig_1_polish	2734325	2763385	14	False	False
Xcr_barcode55_contig_1_polish_RGP_0	Xcr_barcode55	contig_1_polish	2839923	2889297	68	False	False
Xcr_barcode55_contig_1_polish_RGP_13	Xcr_barcode55	contig_1_polish	2976627	2988238	8	False	False
Xcr_barcode55_contig_1_polish_RGP_20	Xcr_barcode55	contig_1_polish	3162550	3169591	6	False	False
Xcr_barcode55_contig_1_polish_RGP_26	Xcr_barcode55	contig_1_polish	3379002	3382687	5	False	False
Xcr_barcode55_contig_1_polish_RGP_15	Xcr_barcode55	contig_1_polish	3411432	3422865	7	False	False
Xcr_barcode55_contig_1_polish_RGP_19	Xcr_barcode55	contig_1_polish	3580466	3585238	6	False	False
Xcr_barcode55_contig_1_polish_RGP_8	Xcr_barcode55	contig_1_polish	3607576	3621307	12	False	False
Xcr_barcode55_contig_1_polish_RGP_18	Xcr_barcode55	contig_1_polish	4019301	4030564	6	False	False
Xcr_barcode55_contig_1_polish_RGP_32	Xcr_barcode55	contig_1_polish	4078199	4086206	6	False	False
Xcr_barcode55_contig_1_polish_RGP_31	Xcr_barcode55	contig_1_polish	4267056	4272447	4	False	False
Xcr_barcode55_contig_1_polish_RGP_7	Xcr_barcode55	contig_1_polish	4301238	4311246	13	False	False
Xcr_barcode55_contig_1_polish_RGP_25	Xcr_barcode55	contig_1_polish	4577309	4583686	5	False	False
Xcr_barcode55_contig_1_polish_RGP_30	Xcr_barcode55	contig_1_polish	4746788	4753498	4	False	False
Xcr_barcode55_contig_1_polish_RGP_24	Xcr_barcode55	contig_1_polish	4795757	4800166	5	False	False
Xcr_barcode55_contig_1_polish_RGP_29	Xcr_barcode55	contig_1_polish	4851541	4858871	4	False	False
Xcr_barcode55_contig_1_polish_RGP_11	Xcr_barcode55	contig_1_polish	4877599	4890967	17	False	False
Xcr_barcode55_contig_1_polish_RGP_17	Xcr_barcode55	contig_1_polish	4901146	4908689	6	False	False
Xcr_barcode56_contig_1_polish_RGP_6	Xcr_barcode56	contig_1_polish	55683	81993	26	False	False
Xcr_barcode56_contig_1_polish_RGP_10	Xcr_barcode56	contig_1_polish	158766	170471	12	False	False
Xcr_barcode56_contig_1_polish_RGP_26	Xcr_barcode56	contig_1_polish	240202	247136	7	False	False
Xcr_barcode56_contig_1_polish_RGP_34	Xcr_barcode56	contig_1_polish	328919	332703	6	False	False
Xcr_barcode56_contig_1_polish_RGP_33	Xcr_barcode56	contig_1_polish	605143	608294	4	False	False
Xcr_barcode56_contig_1_polish_RGP_32	Xcr_barcode56	contig_1_polish	637051	642445	4	False	False
Xcr_barcode56_contig_1_polish_RGP_31	Xcr_barcode56	contig_1_polish	822596	831557	6	False	False
Xcr_barcode56_contig_1_polish_RGP_22	Xcr_barcode56	contig_1_polish	879051	890290	6	False	False
Xcr_barcode56_contig_1_polish_RGP_5	Xcr_barcode56	contig_1_polish	1286613	1307784	18	False	False
Xcr_barcode56_contig_1_polish_RGP_21	Xcr_barcode56	contig_1_polish	1330174	1334946	6	False	False
Xcr_barcode56_contig_1_polish_RGP_12	Xcr_barcode56	contig_1_polish	1492627	1506075	9	False	False
Xcr_barcode56_contig_1_polish_RGP_8	Xcr_barcode56	contig_1_polish	2085817	2108611	14	False	False
Xcr_barcode56_contig_1_polish_RGP_30	Xcr_barcode56	contig_1_polish	2169234	2173898	6	False	False
Xcr_barcode56_contig_1_polish_RGP_2	Xcr_barcode56	contig_1_polish	2229220	2250747	25	False	False
Xcr_barcode56_contig_1_polish_RGP_4	Xcr_barcode56	contig_1_polish	2281169	2298793	18	False	False
Xcr_barcode56_contig_1_polish_RGP_20	Xcr_barcode56	contig_1_polish	2445990	2451175	6	False	False
Xcr_barcode56_contig_1_polish_RGP_9	Xcr_barcode56	contig_1_polish	2484584	2501499	15	False	False
Xcr_barcode56_contig_1_polish_RGP_25	Xcr_barcode56	contig_1_polish	2790317	2794626	5	False	False
Xcr_barcode56_contig_1_polish_RGP_17	Xcr_barcode56	contig_1_polish	2819530	2825354	7	False	False
Xcr_barcode56_contig_1_polish_RGP_14	Xcr_barcode56	contig_1_polish	2873022	2881994	8	False	False
Xcr_barcode56_contig_1_polish_RGP_1	Xcr_barcode56	contig_1_polish	2932501	2968977	35	False	False
Xcr_barcode56_contig_1_polish_RGP_29	Xcr_barcode56	contig_1_polish	2974284	2980192	4	False	False
Xcr_barcode56_contig_1_polish_RGP_7	Xcr_barcode56	contig_1_polish	3058821	3077688	15	False	False
Xcr_barcode56_contig_1_polish_RGP_24	Xcr_barcode56	contig_1_polish	3579761	3584507	7	False	False
Xcr_barcode56_contig_1_polish_RGP_23	Xcr_barcode56	contig_1_polish	3647977	3653563	7	False	False
Xcr_barcode56_contig_1_polish_RGP_0	Xcr_barcode56	contig_1_polish	3666880	3702313	30	False	False
Xcr_barcode56_contig_1_polish_RGP_28	Xcr_barcode56	contig_1_polish	4068027	4074420	4	False	False
Xcr_barcode56_contig_1_polish_RGP_3	Xcr_barcode56	contig_1_polish	4196950	4213516	19	False	False
Xcr_barcode56_contig_1_polish_RGP_13	Xcr_barcode56	contig_1_polish	4481648	4488235	8	False	False
Xcr_barcode56_contig_1_polish_RGP_16	Xcr_barcode56	contig_1_polish	4590771	4609944	9	False	False
Xcr_barcode56_contig_1_polish_RGP_19	Xcr_barcode56	contig_1_polish	4725906	4732626	8	False	False
Xcr_barcode56_contig_1_polish_RGP_15	Xcr_barcode56	contig_1_polish	4776382	4781998	7	False	False
Xcr_barcode56_contig_1_polish_RGP_27	Xcr_barcode56	contig_1_polish	4833751	4841039	4	False	False
Xcr_barcode56_contig_1_polish_RGP_11	Xcr_barcode56	contig_1_polish	4859021	4874265	17	False	False
Xcr_barcode56_contig_1_polish_RGP_18	Xcr_barcode56	contig_1_polish	4884769	4892849	6	False	False
Xcr_barcode57_contig_1_polish_RGP_7	Xcr_barcode57	contig_1_polish	54442	79825	21	False	False
Xcr_barcode57_contig_1_polish_RGP_4	Xcr_barcode57	contig_1_polish	155025	172515	17	False	False
Xcr_barcode57_contig_1_polish_RGP_16	Xcr_barcode57	contig_1_polish	290075	312046	10	False	False
Xcr_barcode57_contig_1_polish_RGP_6	Xcr_barcode57	contig_1_polish	413456	426408	13	False	False
Xcr_barcode57_contig_1_polish_RGP_1	Xcr_barcode57	contig_1_polish	692179	717615	24	False	False
Xcr_barcode57_contig_1_polish_RGP_15	Xcr_barcode57	contig_1_polish	845155	852787	8	False	False
Xcr_barcode57_contig_1_polish_RGP_0	Xcr_barcode57	contig_1_polish	1221488	1293030	64	False	False
Xcr_barcode57_contig_1_polish_RGP_29	Xcr_barcode57	contig_1_polish	1682513	1687243	4	False	False
Xcr_barcode57_contig_1_polish_RGP_14	Xcr_barcode57	contig_1_polish	1951447	1963903	8	False	False
Xcr_barcode57_contig_1_polish_RGP_3	Xcr_barcode57	contig_1_polish	1968949	1988549	18	False	False
Xcr_barcode57_contig_1_polish_RGP_23	Xcr_barcode57	contig_1_polish	2088308	2097640	6	False	False
Xcr_barcode57_contig_1_polish_RGP_22	Xcr_barcode57	contig_1_polish	2122229	2129360	6	False	False
Xcr_barcode57_contig_1_polish_RGP_21	Xcr_barcode57	contig_1_polish	2362481	2369428	8	False	False
Xcr_barcode57_contig_1_polish_RGP_20	Xcr_barcode57	contig_1_polish	2465131	2481401	8	False	False
Xcr_barcode57_contig_1_polish_RGP_9	Xcr_barcode57	contig_1_polish	2636577	2650665	12	False	False
Xcr_barcode57_contig_1_polish_RGP_5	Xcr_barcode57	contig_1_polish	2681247	2694440	13	False	False
Xcr_barcode57_contig_1_polish_RGP_13	Xcr_barcode57	contig_1_polish	2816171	2840747	8	False	False
Xcr_barcode57_contig_1_polish_RGP_19	Xcr_barcode57	contig_1_polish	3005256	3009810	6	False	False
Xcr_barcode57_contig_1_polish_RGP_11	Xcr_barcode57	contig_1_polish	3420767	3434215	9	False	False
Xcr_barcode57_contig_1_polish_RGP_28	Xcr_barcode57	contig_1_polish	3591309	3597834	6	False	False
Xcr_barcode57_contig_1_polish_RGP_8	Xcr_barcode57	contig_1_polish	3617060	3632009	14	False	False
Xcr_barcode57_contig_1_polish_RGP_10	Xcr_barcode57	contig_1_polish	3673396	3680766	11	False	False
Xcr_barcode57_contig_1_polish_RGP_18	Xcr_barcode57	contig_1_polish	4036130	4047393	6	False	False
Xcr_barcode57_contig_1_polish_RGP_27	Xcr_barcode57	contig_1_polish	4095566	4103572	6	False	False
Xcr_barcode57_contig_1_polish_RGP_26	Xcr_barcode57	contig_1_polish	4284323	4289717	4	False	False
Xcr_barcode57_contig_1_polish_RGP_2	Xcr_barcode57	contig_1_polish	4319880	4341703	16	False	False
Xcr_barcode57_contig_1_polish_RGP_17	Xcr_barcode57	contig_1_polish	4692401	4703604	6	False	False
Xcr_barcode57_contig_1_polish_RGP_25	Xcr_barcode57	contig_1_polish	4823561	4826807	4	False	False
Xcr_barcode57_contig_1_polish_RGP_24	Xcr_barcode57	contig_1_polish	4877334	4884665	4	False	False
Xcr_barcode57_contig_1_polish_RGP_12	Xcr_barcode57	contig_1_polish	4904276	4912572	10	False	False
Xcr_barcode58_contig_1_polish_RGP_2	Xcr_barcode58	contig_1_polish	54774	86597	33	False	False
Xcr_barcode58_contig_1_polish_RGP_9	Xcr_barcode58	contig_1_polish	162631	175132	13	False	False
Xcr_barcode58_contig_1_polish_RGP_35	Xcr_barcode58	contig_1_polish	268593	271813	4	False	False
Xcr_barcode58_contig_1_polish_RGP_18	Xcr_barcode58	contig_1_polish	289929	307902	9	False	False
Xcr_barcode58_contig_1_polish_RGP_17	Xcr_barcode58	contig_1_polish	410936	417731	7	False	False
Xcr_barcode58_contig_1_polish_RGP_34	Xcr_barcode58	contig_1_polish	432503	436685	4	False	False
Xcr_barcode58_contig_1_polish_RGP_33	Xcr_barcode58	contig_1_polish	606814	612868	6	False	False
Xcr_barcode58_contig_1_polish_RGP_5	Xcr_barcode58	contig_1_polish	687428	705368	17	False	False
Xcr_barcode58_contig_1_polish_RGP_16	Xcr_barcode58	contig_1_polish	829794	841159	7	False	False
Xcr_barcode58_contig_1_polish_RGP_0	Xcr_barcode58	contig_1_polish	1207353	1255002	44	False	False
Xcr_barcode58_contig_1_polish_RGP_15	Xcr_barcode58	contig_1_polish	1601186	1607354	7	False	False
Xcr_barcode58_contig_1_polish_RGP_24	Xcr_barcode58	contig_1_polish	1653572	1659749	6	False	False
Xcr_barcode58_contig_1_polish_RGP_23	Xcr_barcode58	contig_1_polish	1820401	1827457	6	False	False
Xcr_barcode58_contig_1_polish_RGP_28	Xcr_barcode58	contig_1_polish	1930345	1936696	5	False	False
Xcr_barcode58_contig_1_polish_RGP_4	Xcr_barcode58	contig_1_polish	1942455	1964020	19	False	False
Xcr_barcode58_contig_1_polish_RGP_27	Xcr_barcode58	contig_1_polish	2063954	2071232	5	False	False
Xcr_barcode58_contig_1_polish_RGP_22	Xcr_barcode58	contig_1_polish	2096648	2104518	6	False	False
Xcr_barcode58_contig_1_polish_RGP_1	Xcr_barcode58	contig_1_polish	2436567	2469038	31	False	False
Xcr_barcode58_contig_1_polish_RGP_11	Xcr_barcode58	contig_1_polish	2627352	2640497	11	False	False
Xcr_barcode58_contig_1_polish_RGP_6	Xcr_barcode58	contig_1_polish	2670935	2689252	18	False	False
Xcr_barcode58_contig_1_polish_RGP_10	Xcr_barcode58	contig_1_polish	2808429	2836642	12	False	False
Xcr_barcode58_contig_1_polish_RGP_3	Xcr_barcode58	contig_1_polish	3000474	3027599	23	False	False
